Date,Open,High,Low,Close,Adj Close,Volume
2009-12-01,5653.879883,6026.689941,5605.430176,5957.430176,5957.430176,1884540500
2010-01-01,5975.520020,6094.259766,5540.330078,5608.790039,5608.790039,2636440200
2010-02-01,5587.500000,5743.890137,5433.020020,5598.459961,5598.459961,2609748500
2010-03-01,5652.850098,6203.500000,5641.180176,6153.549805,6153.549805,2581775400
2010-04-01,6189.379883,6341.520020,6024.009766,6135.700195,6135.700195,2739397000
2010-05-01,6122.759766,6276.799805,5607.680176,5964.330078,5964.330078,3888514100
2010-06-01,5943.939941,6330.810059,5798.759766,5965.520020,5965.520020,2633843500
2010-07-01,5885.609863,6253.640137,5809.370117,6147.970215,6147.970215,2218667900
2010-08-01,6187.640137,6386.970215,5833.509766,5925.220215,5925.220215,2097355400
2010-09-01,5936.939941,6339.970215,5876.430176,6229.020020,6229.020020,2449547800
2010-10-01,6244.060059,6668.540039,6115.870117,6601.370117,6601.370117,2168915000
2010-11-01,6637.089844,6907.609863,6586.009766,6688.490234,6688.490234,2331507300
2010-12-01,6748.359863,7087.839844,6736.689941,6914.189941,6914.189941,1794678000
2011-01-01,6973.390137,7180.149902,6835.740234,7077.479980,7077.479980,2362794000
2011-02-01,7133.339844,7441.819824,7093.910156,7272.319824,7272.319824,2127554100
2011-03-01,7309.799805,7356.330078,6483.390137,7041.310059,7041.310059,3088455300
2011-04-01,7086.560059,7514.689941,6994.560059,7514.459961,7514.459961,2418035400
2011-05-01,7570.859863,7600.410156,7071.419922,7293.689941,7293.689941,3554795600
2011-06-01,7310.560059,7378.350098,6991.620117,7376.240234,7376.240234,3215360800
2011-07-01,7374.490234,7523.529785,6996.259766,7158.770020,7158.770020,3297352900
2011-08-01,7254.500000,7282.009766,5345.359863,5784.850098,5784.850098,5640144700
2011-09-01,5793.100098,5794.500000,4965.799805,5502.020020,5502.020020,4649823600
2011-10-01,5311.930176,6430.600098,5125.439941,6141.339844,6141.339844,3736558800
2011-11-01,5934.540039,6193.339844,5366.500000,6088.839844,6088.839844,4073300800
2011-12-01,6080.479980,6170.040039,5637.529785,5898.350098,5898.350098,2996362500
2012-01-01,5900.180176,6574.189941,5900.180176,6458.910156,6458.910156,3829221200
2012-02-01,6482.950195,6971.029785,6482.560059,6856.080078,6856.080078,3637922200
2012-03-01,6831.970215,7194.330078,6612.609863,6946.830078,6946.830078,3738004200
2012-04-01,6973.990234,7081.060059,6499.069824,6761.189941,6761.189941,3209274200
2012-05-01,6861.299805,6875.870117,6208.089844,6264.379883,6264.379883,3345684700
2012-06-01,6259.759766,6427.490234,5914.430176,6416.279785,6416.279785,3392213200
2012-07-01,6405.390137,6835.189941,6324.529785,6772.259766,6772.259766,3146666300
2012-08-01,6775.990234,7105.430176,6596.209961,6970.790039,6970.790039,2803906100
2012-09-01,6946.609863,7478.529785,6892.859863,7216.149902,7216.149902,3415170200
2012-10-01,7227.810059,7447.810059,7120.680176,7260.629883,7260.629883,2733818100
2012-11-01,7255.299805,7442.600098,6950.529785,7405.500000,7405.500000,2861767400
2012-12-01,7427.410156,7682.899902,7417.299805,7612.390137,7612.390137,1904157500
2013-01-01,7689.459961,7871.790039,7634.259766,7776.049805,7776.049805,2744777800
2013-02-01,7792.589844,7860.569824,7537.290039,7741.700195,7741.700195,2807628200
2013-03-01,7735.350098,8074.470215,7627.990234,7795.310059,7795.310059,3177620300
2013-04-01,7806.120117,7965.899902,7418.359863,7913.709961,7913.709961,2702786300
2013-05-01,7905.350098,8557.860352,7896.990234,8348.839844,8348.839844,2390645500
2013-06-01,8291.490234,8395.559570,7655.830078,7959.220215,7959.220215,2049615400
2013-07-01,8000.020020,8415.330078,7730.370117,8275.969727,8275.969727,2089886000
2013-08-01,8320.379883,8457.049805,8094.220215,8103.149902,8103.149902,1848214900
2013-09-01,8224.339844,8770.099609,8095.910156,8594.400391,8594.400391,2075406100
2013-10-01,8618.589844,9070.169922,8489.620117,9033.919922,9033.919922,1941610600
2013-11-01,9032.290039,9424.620117,8962.419922,9405.299805,9405.299805,1682450100
2013-12-01,9412.950195,9594.349609,8984.280273,9552.160156,9552.160156,1439765800
2014-01-01,9598.250000,9794.049805,9166.049805,9306.480469,9306.480469,2128734500
2014-02-01,9318.769531,9720.660156,9071.250000,9692.080078,9692.080078,1693660100
2014-03-01,9553.080078,9634.820313,8913.269531,9555.910156,9555.910156,2035729000
2014-04-01,9601.959961,9721.500000,9166.530273,9603.230469,9603.230469,1603707000
2014-05-01,9611.790039,9970.769531,9407.089844,9943.269531,9943.269531,1770768200
2014-06-01,9986.860352,10050.980469,9749.750000,9833.070313,9833.070313,1713984200
2014-07-01,9853.740234,10032.280273,9395.349609,9407.480469,9407.480469,1711876900
2014-08-01,9379.740234,9600.849609,8903.490234,9470.169922,9470.169922,1688402200
2014-09-01,9484.530273,9891.200195,9369.620117,9474.299805,9474.299805,1717977300
2014-10-01,9454.040039,9520.969727,8354.969727,9326.870117,9326.870117,2631768000
2014-11-01,9305.730469,9992.669922,9148.780273,9980.849609,9980.849609,1839387200
2014-12-01,9915.740234,10093.030273,9219.049805,9805.549805,9805.549805,1813077200
2015-01-01,9869.129883,10810.570313,9382.820313,10694.320313,10694.320313,2370763000
2015-02-01,10719.179688,11401.660156,10594.320313,11401.660156,11401.660156,1826408700
2015-03-01,11408.280273,12219.049805,11193.299805,11966.169922,11966.169922,2177975700
2015-04-01,11902.919922,12390.750000,11331.370117,11454.379883,11454.379883,1808544900
2015-05-01,11506.839844,11920.309570,11167.549805,11413.820313,11413.820313,1779420200
2015-06-01,11462.969727,11635.849609,10797.849609,10944.969727,10944.969727,2240692800
2015-07-01,11050.320313,11802.370117,10652.790039,11308.990234,11308.990234,1890992700
2015-08-01,11295.500000,11669.860352,9338.200195,10259.459961,10259.459961,2178011700
2015-09-01,10073.740234,10512.610352,9325.049805,9660.440430,9660.440430,2661931100
2015-10-01,9757.040039,10886.980469,9396.339844,10850.139648,10850.139648,2183994200
2015-11-01,10749.980469,11430.870117,10607.459961,11382.230469,11382.230469,1732704700
2015-12-01,11422.469727,11430.379883,10122.950195,10743.009766,10743.009766,1837765100
2016-01-01,10485.809570,10485.910156,9314.570313,9798.110352,9798.110352,2229207300
2016-02-01,9823.730469,9827.099609,8699.290039,9495.400391,9495.400391,2532409900
2016-03-01,9482.660156,10112.169922,9471.089844,9965.509766,9965.509766,2101602800
2016-04-01,9833.259766,10474.379883,9484.750000,10038.969727,10038.969727,1850953700
2016-05-01,10091.169922,10365.240234,9737.000000,10262.740234,10262.740234,1768835100
2016-06-01,10242.780273,10340.839844,9214.099609,9680.089844,9680.089844,2493207700
2016-07-01,9742.839844,10381.900391,9304.009766,10337.500000,10337.500000,1865809900
2016-08-01,10426.360352,10802.320313,10092.530273,10592.690430,10592.690430,1624166000
2016-09-01,10622.330078,10780.419922,10189.940430,10511.019531,10511.019531,2235033000
2016-10-01,10492.969727,10827.719727,10349.059570,10665.009766,10665.009766,1852130200
2016-11-01,10724.139648,10802.389648,10174.919922,10640.299805,10640.299805,2186059500
2016-12-01,10593.059570,11481.660156,10402.589844,11481.059570,11481.059570,1937908900
2017-01-01,11426.379883,11893.080078,11414.820313,11535.309570,11535.309570,1839093600
2017-02-01,11646.419922,12031.110352,11479.780273,11834.410156,11834.410156,1635752400
2017-03-01,11915.030273,12313.290039,11850.269531,12312.870117,12312.870117,2352684600
2017-04-01,12368.820313,12486.290039,11941.570313,12438.009766,12438.009766,1644675400
2017-05-01,12478.459961,12841.660156,12433.509766,12615.059570,12615.059570,2005525000
2017-06-01,12623.610352,12951.540039,12319.000000,12325.120117,12325.120117,2051075600
2017-07-01,12396.339844,12676.519531,12097.360352,12118.250000,12118.250000,1774219500
2017-08-01,12147.889648,12336.000000,11868.839844,12055.839844,12055.839844,1736744300
2017-09-01,12101.150391,12828.860352,12050.530273,12828.860352,12828.860352,1770810200
2017-10-01,12866.269531,13255.379883,12849.589844,13229.570313,13229.570313,1560162000
2017-11-01,13342.440430,13525.559570,12847.879883,13023.980469,13023.980469,2121108500
2017-12-01,13044.150391,13338.910156,12810.129883,12917.639648,12917.639648,1619717800
2018-01-01,12897.690430,13596.889648,12745.150391,13189.480469,13189.480469,2108953300
2018-02-01,13235.150391,13301.410156,12003.360352,12435.849609,12435.849609,2328410000
2018-03-01,12386.400391,12459.900391,11726.620117,12096.730469,12096.730469,2414481000
2018-04-01,11997.469727,12647.160156,11792.349609,12612.110352,12612.110352,1755404200
2018-05-01,12610.780273,13204.309570,12547.610352,12604.889648,12604.889648,2224918000
2018-06-01,12678.070313,13170.049805,12104.410156,12306.000000,12306.000000,2326984100
2018-07-01,12147.940430,12886.830078,12132.719727,12805.500000,12805.500000,1766679100
2018-08-01,12826.700195,12833.110352,12120.650391,12364.059570,12364.059570,1707359700
2018-09-01,12338.360352,12458.299805,11865.469727,12246.730469,12246.730469,1922506800
2018-10-01,12265.889648,12373.290039,11051.040039,11447.509766,11447.509766,1997993800
2018-11-01,11419.610352,11689.959961,11009.250000,11257.240234,11257.240234,1916112500
2018-12-01,11534.750000,11566.969727,10279.200195,10558.959961,10558.959961,1758607300
2019-01-01,10477.769531,11321.620117,10386.969727,11173.099609,11173.099609,1869330700
2019-02-01,11198.459961,11556.870117,10863.559570,11515.639648,11515.639648,1606225800
2019-03-01,11584.240234,11823.290039,11299.799805,11526.040039,11526.040039,1867513900
2019-04-01,11617.179688,12376.059570,11612.700195,12344.080078,12344.080078,1670784200
2019-05-01,12349.099609,12435.669922,11662.070313,11726.839844,11726.839844,2168473300
2019-06-01,11661.120117,12438.370117,11620.639648,12398.799805,12398.799805,1852946200
2019-07-01,12616.339844,12656.049805,12115.280273,12189.040039,12189.040039,1874735700
2019-08-01,12134.709961,12254.030273,11266.480469,11939.280273,11939.280273,1995691100
2019-09-01,11939.990234,12494.250000,11869.280273,12428.080078,12428.080078,1753331600
2019-10-01,12469.669922,12986.490234,11878.980469,12866.790039,12866.790039,1835726200
2019-11-01,12912.089844,13374.269531,12896.719727,13236.379883,13236.379883,1598514500
2019-12-01,13264.929688,13425.849609,12886.549805,13249.009766,13249.009766,1372865900
2020-01-01,13233.709961,13640.059570,12948.169922,12981.969727,12981.969727,1737147300
2020-02-01,13033.169922,13795.240234,11724.120117,11890.349609,11890.349609,2231747600
2020-03-01,12030.269531,12272.990234,8255.650391,9935.839844,9935.839844,4826748300
2020-04-01,9610.669922,11235.570313,9337.019531,10861.639648,10861.639648,2507299800
2020-05-01,10543.360352,11813.139648,10160.889648,11586.849609,11586.849609,2221913600
2020-06-01,11586.849609,12913.129883,11586.849609,12310.929688,12310.929688,2754888800
2020-07-01,12391.719727,13313.900391,12095.110352,12313.360352,12313.360352,1712733000
2020-08-01,12374.459961,13221.820313,12365.610352,12945.379883,12945.379883,1260622200
2020-09-01,13037.200195,13460.459961,12341.580078,12760.730469,12760.730469,1617666600
2020-10-01,12812.080078,13151.799805,11450.080078,11556.480469,11556.480469,1555195300
2020-11-01,11602.910156,13445.110352,11551.360352,13291.160156,13291.160156,1828909000
2020-12-01,13371.660156,13903.110352,13009.480469,13718.780273,13718.780273,1360090900
2021-01-01,13890.219727,14131.519531,13310.950195,13432.870117,13432.870117,1557733500
2021-02-01,13559.940430,14169.490234,13518.450195,13786.290039,13786.290039,1438588300
2021-03-01,13962.429688,15029.700195,13868.200195,15008.339844,15008.339844,1794389200
2021-04-01,15053.769531,15501.839844,15032.519531,15135.910156,15135.910156,1320674600
2021-05-01,15191.790039,15568.599609,14816.349609,15421.129883,15421.129883,1439213800
2021-06-01,15513.129883,15802.669922,15309.440430,15531.040039,15531.040039,1226514500
2021-07-01,15624.280273,15810.679688,15048.559570,15544.389648,15544.389648,1205377400
2021-08-01,15631.700195,16030.330078,15492.580078,15835.089844,15835.089844,1034321500
2021-09-01,15958.410156,15981.700195,15019.490234,15260.690430,15260.690430,1337021100
2021-10-01,15041.599609,15781.000000,14818.709961,15688.769531,15688.769531,1349471100
2021-11-01,15764.549805,16290.190430,15015.419922,15100.129883,15100.129883,1635891100
2021-12-01,15233.370117,15974.790039,15060.099609,15884.860352,15884.860352,1354128600
2022-01-01,15947.440430,16285.349609,14952.669922,15471.200195,15471.200195,1662241200
2022-02-01,15620.559570,15736.519531,13807.280273,14461.019531,14461.019531,1996573700
2022-03-01,14404.219727,14925.250000,12438.849609,14414.750000,14414.750000,2772366100
2022-04-01,14447.780273,14603.440430,13887.110352,14124.950195,14124.950195,658802600
